id,participant_ideology,participant_gender,protesters_cause,action,response,action_text,exclude
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,10,1,join or form a group of activists,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,11,1,refuse to accept honors or awards in protest,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,12,0,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,13,0,refuse to work (strike),FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,14,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,15,1,donate to activist groups,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,19,0,enter and refuse to leave a building (occupation),FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,24,0,spray paint political messages in public places,FALSE
0dt6pnybelt7c683u3rhkrz2,Liberal,Woman,For,25,0,attend a protest march even though it might turn violent,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,1,0,attend a protest march even though it might be unlawful,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,3,1,make a public speech,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,4,1,hold meetings to influence the public,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,5,1,attend or organise a protest march,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,10,1,join or form a group of activists,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,11,1,refuse to accept honors or awards in protest,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,13,1,refuse to work (strike),FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,15,1,donate to activist groups,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,19,0,enter and refuse to leave a building (occupation),FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,24,0,spray paint political messages in public places,FALSE
0gljlyh2alem2lgqhwyl60py,Liberal,Woman,For,25,0,attend a protest march even though it might turn violent,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,1,0,attend a protest march even though it might be unlawful,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,3,1,make a public speech,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,4,1,hold meetings to influence the public,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,5,1,attend or organise a protest march,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,10,1,join or form a group of activists,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,11,1,refuse to accept honors or awards in protest,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,13,0,refuse to work (strike),FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,15,1,donate to activist groups,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,19,0,enter and refuse to leave a building (occupation),FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,24,0,spray paint political messages in public places,FALSE
0gxps78hmh8h16pcqrciazpv,Conservative,Woman,Against,25,0,attend a protest march even though it might turn violent,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,1,1,attend a protest march even though it might be unlawful,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,3,1,make a public speech,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,4,1,hold meetings to influence the public,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,5,1,attend or organise a protest march,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,10,1,join or form a group of activists,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,11,1,refuse to accept honors or awards in protest,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,13,1,refuse to work (strike),FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,14,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,15,1,donate to activist groups,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,19,1,enter and refuse to leave a building (occupation),FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,22,1,"refuse to pay fees, fines, or taxes in protest",FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,24,0,spray paint political messages in public places,FALSE
0h0atv9od3eqolnx4f29zwiz,Conservative,Man,Against,25,1,attend a protest march even though it might turn violent,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,1,0,attend a protest march even though it might be unlawful,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,3,1,make a public speech,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,4,1,hold meetings to influence the public,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,5,1,attend or organise a protest march,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,10,1,join or form a group of activists,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,13,1,refuse to work (strike),FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,15,1,donate to activist groups,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,16,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,18,1,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,19,1,enter and refuse to leave a building (occupation),FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,24,0,spray paint political messages in public places,FALSE
0h5qu5s4hzmq5ss4m8e2zjc1,Conservative,Man,For,25,0,attend a protest march even though it might turn violent,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,1,0,attend a protest march even though it might be unlawful,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,2,1,"hand out flyers, leaflets, or pamphlets",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,3,1,make a public speech,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,4,1,hold meetings to influence the public,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,5,1,attend or organise a protest march,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,6,1,"wear or display political symbols (e.g., patches, flags, bumper stickers)",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,7,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,8,1,refuse to buy goods or services from companies that advocate [against/for] restricting or banning abortion (boycott),FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,9,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,10,1,join or form a group of activists,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,11,1,refuse to accept honors or awards in protest,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,12,1,donate to politicians who advocate [Field-cause] restricting or banning abortion,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,13,1,refuse to work (strike),FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,14,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,15,1,donate to activist groups,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,16,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,18,0,protest outside the homes of politicians who advocate [against/for] restricting or banning abortion,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,19,0,enter and refuse to leave a building (occupation),FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,20,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,21,0,"disrupt traffic (e.g., blocking roads)",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,22,0,"refuse to pay fees, fines, or taxes in protest",FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,23,0,mock or insult individuals who are [against/for] restricting or banning abortion,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,24,0,spray paint political messages in public places,FALSE
0m8o16cbbnj1phky7o1813fs,Conservative,Man,For,25,0,attend a protest march even though it might turn violent,FALSE
0nahdspsde5suksq2jz29ci3,Conservative,Man,Against,1,0,attend a protest march even though it might be unlawful,FALSE
